# t,x,y,z,vx,vy,vz,ax,ay,az
2.520000,-8.463164,-6.673407,2.718061,-0.792923,2.402535,0.000000,-0.607841,-0.200609,0.000000
2.530000,-8.471124,-6.649392,2.718061,-0.802157,2.410009,0.000000,-0.612142,-0.203748,0.000000
2.540000,-8.479176,-6.625302,2.718061,-0.811458,2.417444,0.000000,-0.616448,-0.206922,0.000000
2.550000,-8.487321,-6.601138,2.718061,-0.820826,2.424839,0.000000,-0.620759,-0.210131,0.000000
2.560000,-8.495561,-6.576900,2.718061,-0.830262,2.432194,0.000000,-0.625074,-0.213377,0.000000
2.570000,-8.503895,-6.552589,2.718061,-0.839764,2.439507,0.000000,-0.629393,-0.216659,0.000000
2.580000,-8.512324,-6.528204,2.718061,-0.849335,2.446780,0.000000,-0.633716,-0.219978,0.000000
2.590000,-8.520849,-6.503748,2.718061,-0.858973,2.454010,0.000000,-0.638043,-0.223333,0.000000
2.600000,-8.529470,-6.479219,2.718061,-0.868679,2.461198,0.000000,-0.642373,-0.226725,0.000000
2.610000,-8.538189,-6.454618,2.718061,-0.878452,2.468344,0.000000,-0.646706,-0.230155,0.000000
2.620000,-8.547006,-6.429946,2.718061,-0.888294,2.475446,0.000000,-0.651042,-0.233621,0.000000
2.630000,-8.555922,-6.405204,2.718061,-0.898204,2.482505,0.000000,-0.655381,-0.237126,0.000000
2.640000,-8.564936,-6.380390,2.718061,-0.908181,2.489519,0.000000,-0.659723,-0.240668,0.000000
2.650000,-8.574051,-6.355507,2.718061,-0.918227,2.496489,0.000000,-0.664066,-0.244248,0.000000
2.660000,-8.583267,-6.330555,2.718061,-0.928342,2.503414,0.000000,-0.668412,-0.247867,0.000000
2.670000,-8.592583,-6.305533,2.718061,-0.938524,2.510293,0.000000,-0.672759,-0.251525,0.000000
2.680000,-8.602002,-6.280443,2.718061,-0.948776,2.517126,0.000000,-0.677107,-0.255221,0.000000
2.690000,-8.611524,-6.255284,2.718061,-0.959096,2.523913,0.000000,-0.681456,-0.258956,0.000000
2.700000,-8.621149,-6.230058,2.718061,-0.969484,2.530652,0.000000,-0.685807,-0.262730,0.000000
2.710000,-8.630878,-6.204765,2.718061,-0.979941,2.537344,0.000000,-0.690158,-0.266544,0.000000
2.720000,-8.640712,-6.179404,2.718061,-0.990467,2.543988,0.000000,-0.694509,-0.270398,0.000000
2.730000,-8.650651,-6.153978,2.718061,-1.001062,2.550583,0.000000,-0.698860,-0.274291,0.000000
2.740000,-8.660697,-6.128486,2.718061,-1.011726,2.557129,0.000000,-0.703211,-0.278225,0.000000
2.750000,-8.670849,-6.102929,2.718061,-1.022459,2.563626,0.000000,-0.707561,-0.282199,0.000000
2.760000,-8.681109,-6.077307,2.718061,-1.033261,2.570072,0.000000,-0.711910,-0.286213,0.000000
2.770000,-8.691477,-6.051620,2.718061,-1.044132,2.576468,0.000000,-0.716258,-0.290269,0.000000
2.780000,-8.701955,-6.025870,2.718061,-1.055072,2.582813,0.000000,-0.720605,-0.294365,0.000000
2.790000,-8.712541,-6.000057,2.718061,-1.066081,2.589106,0.000000,-0.724950,-0.298503,0.000000
2.800000,-8.723238,-5.974181,2.718061,-1.077160,2.595347,0.000000,-0.729293,-0.302682,0.000000
2.810000,-8.734046,-5.948242,2.718061,-1.088308,2.601535,0.000000,-0.733633,-0.306903,0.000000
2.820000,-8.744966,-5.922242,2.718061,-1.099525,2.607670,0.000000,-0.737971,-0.311166,0.000000
2.830000,-8.755998,-5.896181,2.718061,-1.110812,2.613752,0.000000,-0.742305,-0.315470,0.000000
2.840000,-8.767144,-5.870060,2.718061,-1.122168,2.619779,0.000000,-0.746637,-0.319818,0.000000
2.850000,-8.778402,-5.843878,2.718061,-1.133593,2.625751,0.000000,-0.750965,-0.324208,0.000000
2.860000,-8.789776,-5.817636,2.718061,-1.145088,2.631667,0.000000,-0.755289,-0.328640,0.000000
2.870000,-8.801265,-5.791336,2.718061,-1.156652,2.637528,0.000000,-0.759608,-0.333116,0.000000
2.880000,-8.812869,-5.764978,2.718061,-1.168286,2.643333,0.000000,-0.763923,-0.337635,0.000000
2.890000,-8.824590,-5.738561,2.718061,-1.179989,2.649080,0.000000,-0.768233,-0.342197,0.000000
2.900000,-8.836428,-5.712088,2.718061,-1.191762,2.654770,0.000000,-0.772538,-0.346803,0.000000
2.910000,-8.848385,-5.685557,2.718061,-1.203604,2.660402,0.000000,-0.776837,-0.351452,0.000000
2.920000,-8.860459,-5.658971,2.718061,-1.215516,2.665975,0.000000,-0.781131,-0.356146,0.000000
2.930000,-8.872654,-5.632329,2.718061,-1.227497,2.671488,0.000000,-0.785418,-0.360884,0.000000
2.940000,-8.884968,-5.605632,2.718061,-1.239548,2.676942,0.000000,-0.789698,-0.365667,0.000000
2.950000,-8.897403,-5.578881,2.718061,-1.251668,2.682336,0.000000,-0.793971,-0.370494,0.000000
2.960000,-8.909959,-5.552076,2.718061,-1.263858,2.687669,0.000000,-0.798238,-0.375366,0.000000
2.970000,-8.922638,-5.525218,2.718061,-1.276117,2.692940,0.000000,-0.802496,-0.380283,0.000000
2.980000,-8.935439,-5.498308,2.718061,-1.288445,2.698149,0.000000,-0.806747,-0.385245,0.000000
2.990000,-8.948364,-5.471346,2.718061,-1.300843,2.703296,0.000000,-0.810989,-0.390253,0.000000
3.000000,-8.961413,-5.444332,2.718061,-1.313310,2.708379,0.000000,-0.815222,-0.395306,0.000000
3.010000,-8.974587,-5.417268,2.718061,-1.325847,2.713398,0.000000,-0.819446,-0.400406,0.000000
3.020000,-8.987886,-5.390155,2.718061,-1.338453,2.718353,0.000000,-0.823661,-0.405551,0.000000
3.030000,-9.001312,-5.362991,2.718061,-1.351127,2.723243,0.000000,-0.827866,-0.410743,0.000000
3.040000,-9.014864,-5.335780,2.718061,-1.363872,2.728068,0.000000,-0.832061,-0.415981,0.000000
3.050000,-9.028545,-5.308520,2.718061,-1.376685,2.732826,0.000000,-0.836245,-0.421266,0.000000
3.060000,-9.042353,-5.281213,2.718061,-1.389567,2.737518,0.000000,-0.840418,-0.426597,0.000000
3.070000,-9.056291,-5.253859,2.718061,-1.402518,2.742142,0.000000,-0.844580,-0.431976,0.000000
3.080000,-9.070358,-5.226459,2.718061,-1.415538,2.746698,0.000000,-0.848730,-0.437401,0.000000
3.090000,-9.084556,-5.199014,2.718061,-1.428627,2.751186,0.000000,-0.852868,-0.442875,0.000000
3.100000,-9.098885,-5.171524,2.718061,-1.441785,2.755604,0.000000,-0.856993,-0.448395,0.000000
3.110000,-9.113346,-5.143991,2.718061,-1.455012,2.759953,0.000000,-0.861105,-0.453964,0.000000
3.120000,-9.127939,-5.116414,2.718061,-1.468307,2.764231,0.000000,-0.865204,-0.459580,0.000000
3.130000,-9.142665,-5.088795,2.718061,-1.481670,2.768439,0.000000,-0.869290,-0.465244,0.000000
3.140000,-9.157525,-5.061133,2.718061,-1.495102,2.772575,0.000000,-0.873361,-0.470957,0.000000
3.150000,-9.172520,-5.033431,2.718061,-1.508602,2.776638,0.000000,-0.877418,-0.476718,0.000000
3.160000,-9.187650,-5.005689,2.718061,-1.522171,2.780629,0.000000,-0.881459,-0.482528,0.000000
3.170000,-9.202916,-4.977907,2.718061,-1.535807,2.784546,0.000000,-0.885486,-0.488387,0.000000
3.180000,-9.218318,-4.950086,2.718061,-1.549512,2.788389,0.000000,-0.889496,-0.494294,0.000000
3.190000,-9.233857,-4.922227,2.718061,-1.563284,2.792157,0.000000,-0.893490,-0.500251,0.000000
3.200000,-9.249535,-4.894330,2.718061,-1.577124,2.795850,0.000000,-0.897468,-0.506257,0.000000
3.210000,-9.265351,-4.866397,2.718061,-1.591032,2.799467,0.000000,-0.901428,-0.512312,0.000000
3.220000,-9.281306,-4.838428,2.718061,-1.605007,2.803008,0.000000,-0.905372,-0.518417,0.000000
3.230000,-9.297402,-4.810424,2.718061,-1.619049,2.806471,0.000000,-0.909297,-0.524572,0.000000
3.240000,-9.313638,-4.782385,2.718061,-1.633159,2.809856,0.000000,-0.913203,-0.530777,0.000000
3.250000,-9.330015,-4.754313,2.718061,-1.647335,2.813163,0.000000,-0.917091,-0.537031,0.000000
3.260000,-9.346534,-4.726209,2.718061,-1.661579,2.816391,0.000000,-0.920960,-0.543336,0.000000
3.270000,-9.363196,-4.698072,2.718061,-1.675889,2.819538,0.000000,-0.924809,-0.549692,0.000000
3.280000,-9.380001,-4.669904,2.718061,-1.690266,2.822606,0.000000,-0.928637,-0.556097,0.000000
3.290000,-9.396950,-4.641706,2.718061,-1.704709,2.825592,0.000000,-0.932445,-0.562554,0.000000
3.300000,-9.414044,-4.613478,2.718061,-1.719218,2.828496,0.000000,-0.936232,-0.569061,0.000000
3.310000,-9.431283,-4.585222,2.718061,-1.733793,2.831318,0.000000,-0.939998,-0.575619,0.000000
3.320000,-9.448668,-4.556937,2.718061,-1.748434,2.834057,0.000000,-0.943741,-0.582228,0.000000
3.330000,-9.466199,-4.528626,2.718061,-1.763140,2.836712,0.000000,-0.947462,-0.588889,0.000000
3.340000,-9.483878,-4.500288,2.718061,-1.777912,2.839283,0.000000,-0.951160,-0.595601,0.000000
3.350000,-9.501704,-4.471925,2.718061,-1.792750,2.841769,0.000000,-0.954834,-0.602364,0.000000
3.360000,-9.519680,-4.443538,2.718061,-1.807652,2.844169,0.000000,-0.958485,-0.609179,0.000000
3.370000,-9.537804,-4.415127,2.718061,-1.822619,2.846482,0.000000,-0.962111,-0.616045,0.000000
3.380000,-9.556078,-4.386693,2.718061,-1.837650,2.848709,0.000000,-0.965712,-0.622963,0.000000
3.390000,-9.574503,-4.358237,2.718061,-1.852746,2.850848,0.000000,-0.969288,-0.629934,0.000000
3.400000,-9.593079,-4.329760,2.718061,-1.867906,2.852898,0.000000,-0.972838,-0.636956,0.000000
3.410000,-9.611807,-4.301263,2.718061,-1.883130,2.854860,0.000000,-0.976362,-0.644030,0.000000
3.420000,-9.630687,-4.272746,2.718061,-1.898417,2.856731,0.000000,-0.979859,-0.651157,0.000000
3.430000,-9.649720,-4.244212,2.718061,-1.913768,2.858512,0.000000,-0.983328,-0.658336,0.000000
3.440000,-9.668907,-4.215660,2.718061,-1.929181,2.860203,0.000000,-0.986770,-0.665568,0.000000
3.450000,-9.688248,-4.187091,2.718061,-1.944658,2.861801,0.000000,-0.990183,-0.672852,0.000000
3.460000,-9.707744,-4.158507,2.718061,-1.960197,2.863307,0.000000,-0.993568,-0.680188,0.000000
3.470000,-9.727395,-4.129908,2.718061,-1.975799,2.864720,0.000000,-0.996923,-0.687578,0.000000
3.480000,-9.747203,-4.101295,2.718061,-1.991462,2.866039,0.000000,-1.000248,-0.695020,0.000000
3.490000,-9.767168,-4.072669,2.718061,-2.007187,2.867263,0.000000,-1.003542,-0.702515,0.000000
3.500000,-9.787290,-4.044032,2.718061,-2.022974,2.868393,0.000000,-1.006806,-0.710064,0.000000
3.510000,-9.807570,-4.015383,2.718061,-2.038821,2.869426,0.000000,-1.010038,-0.717665,0.000000
3.520000,-9.828008,-3.986725,2.718061,-2.054730,2.870363,0.000000,-1.013238,-0.725320,0.000000
3.530000,-9.848606,-3.958058,2.718061,-2.070699,2.871203,0.000000,-1.016406,-0.733027,0.000000
3.540000,-9.869364,-3.929383,2.718061,-2.086728,2.871945,0.000000,-1.019540,-0.740788,0.000000
3.550000,-9.890282,-3.900700,2.718061,-2.102817,2.872588,0.000000,-1.022641,-0.748603,0.000000
3.560000,-9.911362,-3.872012,2.718061,-2.118966,2.873132,0.000000,-1.025708,-0.756471,0.000000
3.570000,-9.932603,-3.843318,2.718061,-2.135173,2.873575,0.000000,-1.028740,-0.764392,0.000000
3.580000,-9.954006,-3.814621,2.718061,-2.151440,2.873918,0.000000,-1.031737,-0.772367,0.000000
3.590000,-9.975572,-3.785920,2.718061,-2.167765,2.874160,0.000000,-1.034698,-0.780395,0.000000
3.600000,-9.997301,-3.757218,2.718061,-2.184148,2.874299,0.000000,-1.037622,-0.788477,0.000000
3.610000,-10.019194,-3.728514,2.718061,-2.200589,2.874336,0.000000,-1.040510,-0.796613,0.000000
3.620000,-10.041252,-3.699811,2.718061,-2.217087,2.874269,0.000000,-1.043360,-0.804803,0.000000
3.630000,-10.063475,-3.671108,2.718061,-2.233643,2.874098,0.000000,-1.046172,-0.813046,0.000000
3.640000,-10.085864,-3.642408,2.718061,-2.250255,2.873822,0.000000,-1.048945,-0.821343,0.000000
3.650000,-10.108419,-3.613711,2.718061,-2.266923,2.873441,0.000000,-1.051679,-0.829694,0.000000
3.660000,-10.131140,-3.585018,2.718061,-2.283647,2.872953,0.000000,-1.054374,-0.838098,0.000000
3.670000,-10.154030,-3.556331,2.718061,-2.300426,2.872358,0.000000,-1.057028,-0.846557,0.000000
3.680000,-10.177087,-3.527650,2.718061,-2.317261,2.871655,0.000000,-1.059641,-0.855069,0.000000
3.690000,-10.200312,-3.498976,2.718061,-2.334150,2.870844,0.000000,-1.062212,-0.863636,0.000000
3.700000,-10.223707,-3.470311,2.718061,-2.351093,2.869923,0.000000,-1.064742,-0.872256,0.000000
3.710000,-10.247271,-3.441655,2.718061,-2.368090,2.868893,0.000000,-1.067228,-0.880930,0.000000
3.720000,-10.271005,-3.413010,2.718061,-2.385141,2.867752,0.000000,-1.069672,-0.889658,0.000000
3.730000,-10.294910,-3.384377,2.718061,-2.402244,2.866500,0.000000,-1.072071,-0.898439,0.000000
3.740000,-10.318986,-3.355757,2.718061,-2.419400,2.865136,0.000000,-1.074426,-0.907275,0.000000
3.750000,-10.343234,-3.327151,2.718061,-2.436607,2.863659,0.000000,-1.076736,-0.916164,0.000000
3.760000,-10.367653,-3.298561,2.718061,-2.453866,2.862069,0.000000,-1.079000,-0.925108,0.000000
3.770000,-10.392246,-3.269986,2.718061,-2.471176,2.860365,0.000000,-1.081218,-0.934105,0.000000
3.780000,-10.417012,-3.241429,2.718061,-2.488537,2.858546,0.000000,-1.083389,-0.943155,0.000000
3.790000,-10.441951,-3.212891,2.718061,-2.505947,2.856611,0.000000,-1.085512,-0.952260,0.000000
3.800000,-10.467065,-3.184373,2.718061,-2.523408,2.854560,0.000000,-1.087587,-0.961418,0.000000
3.810000,-10.492353,-3.155875,2.718061,-2.540917,2.852392,0.000000,-1.089614,-0.970630,0.000000
3.820000,-10.517817,-3.127400,2.718061,-2.558474,2.850107,0.000000,-1.091591,-0.979896,0.000000
3.830000,-10.543456,-3.098948,2.718061,-2.576080,2.847703,0.000000,-1.093518,-0.989215,0.000000
3.840000,-10.569272,-3.070520,2.718061,-2.593733,2.845180,0.000000,-1.095394,-0.998587,0.000000
3.850000,-10.595264,-3.042119,2.718061,-2.611433,2.842537,0.000000,-1.097219,-1.008013,0.000000
3.860000,-10.621433,-3.013744,2.718061,-2.629180,2.839774,0.000000,-1.098992,-1.017493,0.000000
3.870000,-10.647779,-2.985397,2.718061,-2.646972,2.836889,0.000000,-1.100713,-1.027025,0.000000
3.880000,-10.674304,-2.957079,2.718061,-2.664810,2.833883,0.000000,-1.102380,-1.036611,0.000000
3.890000,-10.701007,-2.928793,2.718061,-2.682692,2.830753,0.000000,-1.103994,-1.046250,0.000000
3.900000,-10.727889,-2.900537,2.718061,-2.700618,2.827501,0.000000,-1.105553,-1.055942,0.000000
3.910000,-10.754951,-2.872315,2.718061,-2.718588,2.824124,0.000000,-1.107057,-1.065687,0.000000
3.920000,-10.782192,-2.844127,2.718061,-2.736601,2.820623,0.000000,-1.108505,-1.075484,0.000000
3.930000,-10.809613,-2.815975,2.718061,-2.754657,2.816996,0.000000,-1.109896,-1.085335,0.000000
3.940000,-10.837215,-2.787859,2.718061,-2.772754,2.813243,0.000000,-1.111231,-1.095238,0.000000
3.950000,-10.864998,-2.759782,2.718061,-2.790892,2.809363,0.000000,-1.112508,-1.105193,0.000000
3.960000,-10.892963,-2.731743,2.718061,-2.809071,2.805355,0.000000,-1.113726,-1.115201,0.000000
3.970000,-10.921109,-2.703746,2.718061,-2.827290,2.801220,0.000000,-1.114885,-1.125261,0.000000
3.980000,-10.949438,-2.675790,2.718061,-2.845548,2.796955,0.000000,-1.115985,-1.135374,0.000000
3.990000,-10.977949,-2.647877,2.718061,-2.863845,2.792560,0.000000,-1.117024,-1.145538,0.000000
4.000000,-11.006643,-2.620009,2.718061,-2.882180,2.788035,0.000000,-1.118002,-1.155754,0.000000
4.010000,-11.035521,-2.592186,2.718061,-2.900552,2.783379,0.000000,-1.118918,-1.166022,0.000000
4.020000,-11.064582,-2.564411,2.718061,-2.918961,2.778591,0.000000,-1.119772,-1.176341,0.000000
4.030000,-11.093828,-2.536684,2.718061,-2.937405,2.773671,0.000000,-1.120563,-1.186712,0.000000
4.040000,-11.123258,-2.509007,2.718061,-2.955886,2.768617,0.000000,-1.121290,-1.197134,0.000000
4.050000,-11.152872,-2.481380,2.718061,-2.974400,2.763430,0.000000,-1.121952,-1.207607,0.000000
4.060000,-11.182672,-2.453807,2.718061,-2.992949,2.758107,0.000000,-1.122550,-1.218130,0.000000
4.070000,-11.212658,-2.426287,2.718061,-3.011531,2.752650,0.000000,-1.123081,-1.228705,0.000000
4.080000,-11.242829,-2.398822,2.718061,-3.030145,2.747057,0.000000,-1.123546,-1.239329,0.000000
4.090000,-11.273187,-2.371413,2.718061,-3.048791,2.741327,0.000000,-1.123944,-1.250004,0.000000
4.100000,-11.303731,-2.344062,2.718061,-3.067469,2.735459,0.000000,-1.124274,-1.260730,0.000000
4.110000,-11.334462,-2.316771,2.718061,-3.086176,2.729454,0.000000,-1.124535,-1.271505,0.000000
4.120000,-11.365380,-2.289540,2.718061,-3.104913,2.723309,0.000000,-1.124727,-1.282329,0.000000
4.130000,-11.396485,-2.262371,2.718061,-3.123679,2.717026,0.000000,-1.124849,-1.293203,0.000000
4.140000,-11.427778,-2.235266,2.718061,-3.142473,2.710602,0.000000,-1.124900,-1.304126,0.000000
4.150000,-11.459259,-2.208225,2.718061,-3.161294,2.704038,0.000000,-1.124880,-1.315098,0.000000
4.160000,-11.490928,-2.181250,2.718061,-3.180142,2.697332,0.000000,-1.124787,-1.326119,0.000000
4.170000,-11.522785,-2.154343,2.718061,-3.199015,2.690484,0.000000,-1.124622,-1.337188,0.000000
4.180000,-11.554832,-2.127505,2.718061,-3.217913,2.683493,0.000000,-1.124383,-1.348306,0.000000
4.190000,-11.587067,-2.100738,2.718061,-3.236836,2.676359,0.000000,-1.124071,-1.359471,0.000000
4.200000,-11.619491,-2.074042,2.718061,-3.255781,2.669080,0.000000,-1.123683,-1.370684,0.000000
4.210000,-11.652105,-2.047420,2.718061,-3.274749,2.661657,0.000000,-1.123219,-1.381944,0.000000
4.220000,-11.684909,-2.020873,2.718061,-3.293739,2.654088,0.000000,-1.122679,-1.393252,0.000000
4.230000,-11.717902,-1.994402,2.718061,-3.312749,2.646373,0.000000,-1.122062,-1.404606,0.000000
4.240000,-11.751086,-1.968008,2.718061,-3.331780,2.638512,0.000000,-1.121368,-1.416006,0.000000
4.250000,-11.784460,-1.941694,2.718061,-3.350829,2.630503,0.000000,-1.120594,-1.427453,0.000000
4.260000,-11.818024,-1.915461,2.718061,-3.369896,2.622346,0.000000,-1.119742,-1.438946,0.000000
4.270000,-11.851779,-1.889309,2.718061,-3.388981,2.614040,0.000000,-1.118809,-1.450484,0.000000
4.280000,-11.885724,-1.863241,2.718061,-3.408083,2.605585,0.000000,-1.117796,-1.462067,0.000000
4.290000,-11.919861,-1.837259,2.718061,-3.427199,2.596980,0.000000,-1.116701,-1.473696,0.000000
4.300000,-11.954189,-1.811363,2.718061,-3.446331,2.588224,0.000000,-1.115525,-1.485369,0.000000
4.310000,-11.988708,-1.785555,2.718061,-3.465476,2.579317,0.000000,-1.114265,-1.497086,0.000000
4.320000,-12.023418,-1.759836,2.718061,-3.484634,2.570258,0.000000,-1.112922,-1.508846,0.000000
4.330000,-12.058320,-1.734209,2.718061,-3.503804,2.561047,0.000000,-1.111494,-1.520651,0.000000
4.340000,-12.093413,-1.708675,2.718061,-3.522984,2.551682,0.000000,-1.109982,-1.532498,0.000000
4.350000,-12.128699,-1.683235,2.718061,-3.542175,2.542164,0.000000,-1.108383,-1.544388,0.000000
4.360000,-12.164176,-1.657891,2.718061,-3.561375,2.532491,0.000000,-1.106698,-1.556321,0.000000
4.370000,-12.199845,-1.632644,2.718061,-3.580583,2.522663,0.000000,-1.104926,-1.568295,0.000000
4.380000,-12.235706,-1.607495,2.718061,-3.599797,2.512680,0.000000,-1.103066,-1.580311,0.000000
4.390000,-12.271759,-1.582448,2.718061,-3.619018,2.502540,0.000000,-1.101118,-1.592368,0.000000
4.400000,-12.308004,-1.557502,2.718061,-3.638245,2.492243,0.000000,-1.099079,-1.604466,0.000000
4.410000,-12.344441,-1.532660,2.718061,-3.657475,2.481789,0.000000,-1.096951,-1.616604,0.000000
4.420000,-12.381070,-1.507923,2.718061,-3.676708,2.471177,0.000000,-1.094732,-1.628782,0.000000
4.430000,-12.417892,-1.483293,2.718061,-3.695943,2.460407,0.000000,-1.092421,-1.640999,0.000000
4.440000,-12.454906,-1.458771,2.718061,-3.715180,2.449477,0.000000,-1.090017,-1.653255,0.000000
4.450000,-12.492112,-1.434359,2.718061,-3.734416,2.438388,0.000000,-1.087521,-1.665550,0.000000
4.460000,-12.529511,-1.410058,2.718061,-3.753652,2.427138,0.000000,-1.084931,-1.677882,0.000000
4.470000,-12.567101,-1.385871,2.718061,-3.772885,2.415727,0.000000,-1.082246,-1.690253,0.000000
4.480000,-12.604884,-1.361798,2.718061,-3.792115,2.404155,0.000000,-1.079465,-1.702660,0.000000
4.490000,-12.642859,-1.337842,2.718061,-3.811342,2.392420,0.000000,-1.076589,-1.715104,0.000000
4.500000,-12.681026,-1.314003,2.718061,-3.830562,2.380524,0.000000,-1.073616,-1.727584,0.000000
4.510000,-12.719385,-1.290285,2.718061,-3.849777,2.368464,0.000000,-1.070546,-1.740099,0.000000
4.520000,-12.757937,-1.266687,2.718061,-3.868984,2.356240,0.000000,-1.067377,-1.752650,0.000000
4.530000,-12.796680,-1.243212,2.718061,-3.888182,2.343852,0.000000,-1.064109,-1.765235,0.000000
4.540000,-12.835615,-1.219862,2.718061,-3.907370,2.331299,0.000000,-1.060741,-1.777854,0.000000
4.550000,-12.874741,-1.196638,2.718061,-3.926548,2.318581,0.000000,-1.057273,-1.790506,0.000000
4.560000,-12.914059,-1.173542,2.718061,-3.945714,2.305697,0.000000,-1.053704,-1.803191,0.000000
4.570000,-12.953569,-1.150575,2.718061,-3.964867,2.292647,0.000000,-1.050032,-1.815909,0.000000
4.580000,-12.993270,-1.127740,2.718061,-3.984005,2.279430,0.000000,-1.046258,-1.828658,0.000000
4.590000,-13.033162,-1.105037,2.718061,-4.003128,2.266046,0.000000,-1.042381,-1.841439,0.000000
4.600000,-13.073246,-1.082469,2.718061,-4.022235,2.252494,0.000000,-1.038400,-1.854250,0.000000
4.610000,-13.113520,-1.060036,2.718061,-4.041323,2.238773,0.000000,-1.034313,-1.867091,0.000000
4.620000,-13.153985,-1.037742,2.718061,-4.060393,2.224884,0.000000,-1.030121,-1.879962,0.000000
4.630000,-13.194640,-1.015587,2.718061,-4.079443,2.210825,0.000000,-1.025823,-1.892861,0.000000
4.640000,-13.235485,-0.993574,2.718061,-4.098471,2.196597,0.000000,-1.021417,-1.905789,0.000000
4.650000,-13.276521,-0.971703,2.718061,-4.117476,2.182198,0.000000,-1.016904,-1.918744,0.000000
4.660000,-13.317746,-0.949977,2.718061,-4.136458,2.167628,0.000000,-1.012282,-1.931726,0.000000
4.670000,-13.359162,-0.928398,2.718061,-4.155415,2.152888,0.000000,-1.007551,-1.944734,0.000000
4.680000,-13.400766,-0.906966,2.718061,-4.174346,2.137976,0.000000,-1.002711,-1.957768,0.000000
4.690000,-13.442559,-0.885684,2.718061,-4.193248,2.122891,0.000000,-0.997759,-1.970827,0.000000
4.700000,-13.484542,-0.864554,2.718061,-4.212123,2.107634,0.000000,-0.992696,-1.983910,0.000000
4.710000,-13.526712,-0.843577,2.718061,-4.230967,2.092205,0.000000,-0.987521,-1.997016,0.000000
4.720000,-13.569071,-0.822755,2.718061,-4.249780,2.076601,0.000000,-0.982233,-2.010146,0.000000
4.730000,-13.611618,-0.802089,2.718061,-4.268560,2.060825,0.000000,-0.976831,-2.023297,0.000000
4.740000,-13.654352,-0.781582,2.718061,-4.287306,2.044874,0.000000,-0.971315,-2.036470,0.000000
4.750000,-13.697274,-0.761236,2.718061,-4.306017,2.028748,0.000000,-0.965684,-2.049664,0.000000
4.760000,-13.740382,-0.741051,2.718061,-4.324691,2.012447,0.000000,-0.959937,-2.062878,0.000000
4.770000,-13.783677,-0.721029,2.718061,-4.343328,1.995971,0.000000,-0.954074,-2.076111,0.000000
4.780000,-13.827157,-0.701174,2.718061,-4.361925,1.979320,0.000000,-0.948094,-2.089362,0.000000
4.790000,-13.870824,-0.681485,2.718061,-4.380482,1.962492,0.000000,-0.941996,-2.102631,0.000000
4.800000,-13.914676,-0.661965,2.718061,-4.398997,1.945488,0.000000,-0.935780,-2.115918,0.000000
4.810000,-13.958712,-0.642616,2.718061,-4.417469,1.928307,0.000000,-0.929444,-2.129220,0.000000
4.820000,-14.002933,-0.623440,2.718061,-4.435896,1.910949,0.000000,-0.922988,-2.142538,0.000000
4.830000,-14.047338,-0.604437,2.718061,-4.454277,1.893413,0.000000,-0.916412,-2.155870,0.000000
4.840000,-14.091927,-0.585611,2.718061,-4.472611,1.875700,0.000000,-0.909714,-2.169216,0.000000
4.850000,-14.136698,-0.566963,2.718061,-4.490896,1.857808,0.000000,-0.902895,-2.182576,0.000000
4.860000,-14.181652,-0.548494,2.718061,-4.509131,1.839738,0.000000,-0.895953,-2.195947,0.000000
4.870000,-14.226788,-0.530206,2.718061,-4.527314,1.821490,0.000000,-0.888887,-2.209329,0.000000
4.880000,-14.272105,-0.512102,2.718061,-4.545445,1.803062,0.000000,-0.881697,-2.222722,0.000000
4.890000,-14.317604,-0.494182,2.718061,-4.563521,1.784455,0.000000,-0.874383,-2.236125,0.000000
4.900000,-14.363282,-0.476450,2.718061,-4.581541,1.765669,0.000000,-0.866943,-2.249536,0.000000
4.910000,-14.409141,-0.458906,2.718061,-4.599503,1.746702,0.000000,-0.859378,-2.262956,0.000000
4.920000,-14.455179,-0.441552,2.718061,-4.617407,1.727556,0.000000,-0.851685,-2.276382,0.000000
4.930000,-14.501395,-0.424390,2.718061,-4.635251,1.708229,0.000000,-0.843865,-2.289814,0.000000
4.940000,-14.547790,-0.407422,2.718061,-4.653033,1.688722,0.000000,-0.835917,-2.303251,0.000000
4.950000,-14.594362,-0.390650,2.718061,-4.670752,1.669034,0.000000,-0.827841,-2.316693,0.000000
4.960000,-14.641110,-0.374076,2.718061,-4.688407,1.649165,0.000000,-0.819635,-2.330138,0.000000
4.970000,-14.688035,-0.357701,2.718061,-4.705995,1.629114,0.000000,-0.811299,-2.343585,0.000000
4.980000,-14.735136,-0.341527,2.718061,-4.723515,1.608883,0.000000,-0.802832,-2.357034,0.000000
4.990000,-14.782411,-0.325556,2.718061,-4.740967,1.588469,0.000000,-0.794235,-2.370483,0.000000
5.000000,-14.829860,-0.309790,2.718061,-4.758347,1.567874,0.000000,-0.785505,-2.383932,0.000000
5.010000,-14.877482,-0.294231,2.718061,-4.775656,1.547097,0.000000,-0.776643,-2.397379,0.000000
5.020000,-14.925278,-0.278880,2.718061,-4.792891,1.526138,0.000000,-0.767647,-2.410824,0.000000
5.030000,-14.973245,-0.263739,2.718061,-4.810050,1.504997,0.000000,-0.758518,-2.424265,0.000000
5.040000,-15.021383,-0.248810,2.718061,-4.827133,1.483673,0.000000,-0.749255,-2.437702,0.000000
5.050000,-15.069692,-0.234095,2.718061,-4.844138,1.462167,0.000000,-0.739856,-2.451134,0.000000
