# t,x,y,z,vx,vy,vz,ax,ay,az
1.540000,-0.001583,0.397829,0.000000,-0.004111,0.516650,0.000000,-0.005339,-0.000042,0.000000
1.550000,-0.001624,0.402996,0.000000,-0.004191,0.519983,0.000000,-0.005408,-0.000044,0.000000
1.560000,-0.001666,0.408195,0.000000,-0.004272,0.523316,0.000000,-0.005477,-0.000045,0.000000
1.570000,-0.001709,0.413429,0.000000,-0.004355,0.526649,0.000000,-0.005547,-0.000046,0.000000
1.580000,-0.001753,0.418695,0.000000,-0.004438,0.529981,0.000000,-0.005618,-0.000047,0.000000
1.590000,-0.001798,0.423995,0.000000,-0.004523,0.533314,0.000000,-0.005689,-0.000048,0.000000
1.600000,-0.001843,0.429328,0.000000,-0.004608,0.536647,0.000000,-0.005760,-0.000049,0.000000
1.610000,-0.001890,0.434695,0.000000,-0.004695,0.539980,0.000000,-0.005832,-0.000051,0.000000
1.620000,-0.001937,0.440094,0.000000,-0.004782,0.543312,0.000000,-0.005904,-0.000052,0.000000
1.630000,-0.001985,0.445527,0.000000,-0.004871,0.546645,0.000000,-0.005977,-0.000053,0.000000
1.640000,-0.002034,0.450994,0.000000,-0.004961,0.549978,0.000000,-0.006050,-0.000055,0.000000
1.650000,-0.002084,0.456494,0.000000,-0.005052,0.553310,0.000000,-0.006123,-0.000056,0.000000
1.660000,-0.002135,0.462027,0.000000,-0.005144,0.556643,0.000000,-0.006197,-0.000057,0.000000
1.670000,-0.002186,0.467593,0.000000,-0.005237,0.559976,0.000000,-0.006272,-0.000059,0.000000
1.680000,-0.002239,0.473193,0.000000,-0.005331,0.563308,0.000000,-0.006347,-0.000060,0.000000
1.690000,-0.002293,0.478826,0.000000,-0.005427,0.566641,0.000000,-0.006422,-0.000062,0.000000
1.700000,-0.002347,0.484492,0.000000,-0.005523,0.569973,0.000000,-0.006498,-0.000063,0.000000
1.710000,-0.002403,0.490192,0.000000,-0.005621,0.573306,0.000000,-0.006574,-0.000064,0.000000
1.720000,-0.002459,0.495925,0.000000,-0.005720,0.576638,0.000000,-0.006651,-0.000066,0.000000
1.730000,-0.002517,0.501692,0.000000,-0.005820,0.579971,0.000000,-0.006728,-0.000068,0.000000
1.740000,-0.002576,0.507491,0.000000,-0.005921,0.583303,0.000000,-0.006805,-0.000069,0.000000
1.750000,-0.002635,0.513324,0.000000,-0.006023,0.586636,0.000000,-0.006883,-0.000071,0.000000
1.760000,-0.002696,0.519191,0.000000,-0.006126,0.589968,0.000000,-0.006962,-0.000072,0.000000
1.770000,-0.002757,0.525090,0.000000,-0.006231,0.593301,0.000000,-0.007041,-0.000074,0.000000
1.780000,-0.002820,0.531023,0.000000,-0.006337,0.596633,0.000000,-0.007120,-0.000076,0.000000
1.790000,-0.002884,0.536990,0.000000,-0.006444,0.599965,0.000000,-0.007200,-0.000077,0.000000
1.800000,-0.002948,0.542989,0.000000,-0.006552,0.603298,0.000000,-0.007280,-0.000079,0.000000
1.810000,-0.003014,0.549022,0.000000,-0.006661,0.606630,0.000000,-0.007360,-0.000081,0.000000
1.820000,-0.003081,0.555089,0.000000,-0.006772,0.609962,0.000000,-0.007442,-0.000083,0.000000
1.830000,-0.003149,0.561188,0.000000,-0.006884,0.613295,0.000000,-0.007523,-0.000084,0.000000
1.840000,-0.003219,0.567321,0.000000,-0.006997,0.616627,0.000000,-0.007605,-0.000086,0.000000
1.850000,-0.003289,0.573487,0.000000,-0.007111,0.619959,0.000000,-0.007687,-0.000088,0.000000
1.860000,-0.003360,0.579687,0.000000,-0.007227,0.623291,0.000000,-0.007770,-0.000090,0.000000
1.870000,-0.003433,0.585920,0.000000,-0.007344,0.626624,0.000000,-0.007854,-0.000092,0.000000
1.880000,-0.003507,0.592186,0.000000,-0.007462,0.629956,0.000000,-0.007937,-0.000094,0.000000
1.890000,-0.003582,0.598486,0.000000,-0.007581,0.633288,0.000000,-0.008022,-0.000096,0.000000
1.900000,-0.003658,0.604819,0.000000,-0.007701,0.636620,0.000000,-0.008106,-0.000098,0.000000
1.910000,-0.003736,0.611185,0.000000,-0.007823,0.639952,0.000000,-0.008191,-0.000100,0.000000
1.920000,-0.003814,0.617584,0.000000,-0.007946,0.643284,0.000000,-0.008277,-0.000102,0.000000
1.930000,-0.003894,0.624017,0.000000,-0.008071,0.646616,0.000000,-0.008363,-0.000104,0.000000
1.940000,-0.003975,0.630483,0.000000,-0.008196,0.649948,0.000000,-0.008449,-0.000107,0.000000
1.950000,-0.004058,0.636983,0.000000,-0.008323,0.653280,0.000000,-0.008536,-0.000109,0.000000
1.960000,-0.004141,0.643516,0.000000,-0.008452,0.656612,0.000000,-0.008624,-0.000111,0.000000
1.970000,-0.004226,0.650082,0.000000,-0.008581,0.659944,0.000000,-0.008711,-0.000113,0.000000
1.980000,-0.004312,0.656681,0.000000,-0.008712,0.663276,0.000000,-0.008799,-0.000116,0.000000
1.990000,-0.004400,0.663314,0.000000,-0.008844,0.666608,0.000000,-0.008888,-0.000118,0.000000
2.000000,-0.004489,0.669980,0.000000,-0.008978,0.669940,0.000000,-0.008977,-0.000120,0.000000
2.010000,-0.004579,0.676679,0.000000,-0.009113,0.673272,0.000000,-0.009067,-0.000123,0.000000
2.020000,-0.004671,0.683412,0.000000,-0.009249,0.676603,0.000000,-0.009157,-0.000125,0.000000
2.030000,-0.004764,0.690178,0.000000,-0.009386,0.679935,0.000000,-0.009247,-0.000128,0.000000
2.040000,-0.004858,0.696977,0.000000,-0.009525,0.683267,0.000000,-0.009338,-0.000130,0.000000
